x,y,h
114.3058829,30.54466219,16
114.3058829,30.54645883,22
114.3058829,30.54825546,56
114.3058829,30.55364535,44
114.3058829,30.55544198,171
114.3058829,30.55723861,227
114.3058829,30.55903524,71
114.3058829,30.56083187,56
114.3058829,30.5626285,88
114.3058829,30.56442513,22
114.3058829,30.56622176,28
114.3058829,30.56801839,35
114.3058829,30.56981502,12
114.3058829,30.57520491,22
114.3058829,30.59137459,2
114.3058829,30.59317122,5
114.3058829,30.59496785,16
114.3058829,30.59676448,22
114.3058829,30.59856111,18
114.3058829,30.60035774,6
114.3058829,30.60215437,33
114.3058829,30.603951,12
114.3058829,30.60574763,16
114.3058829,30.60934089,24
114.3058829,30.61113753,4
114.3058829,30.61293416,33
114.3058829,30.61473079,147
114.3058829,30.61652742,18
114.3058829,30.61832405,39
114.3058829,30.62012068,24
114.3058829,30.62191731,57
114.3058829,30.62371394,148
114.3058829,30.62551057,14
114.3058829,30.6273072,31
114.3058829,30.63269709,11
114.3058829,30.63449372,15
114.3058829,30.63629035,16
114.3058829,30.63808698,14
114.3058829,30.63988361,71
114.3058829,30.64168025,5
114.3058829,30.64347688,25
114.3058829,30.64527351,41
114.3058829,30.64707014,13
114.3058829,30.64886677,29
114.3058829,30.6506634,37
114.3058829,30.65246003,123
114.3058829,30.65425666,19
114.3058829,30.65605329,26
114.3058829,30.65784992,16
114.3058829,30.66144318,12
114.3058829,30.66323981,47
114.3058829,30.66503644,4
114.3079671,30.45842393,1
114.3079671,30.46022056,4
114.3079671,30.47100034,5
114.3079671,30.4745936,2
114.3079671,30.47639023,2
114.3079671,30.47818686,2
114.3079671,30.47998349,24
114.3079671,30.48357676,9
114.3079671,30.48537339,6
114.3079671,30.48896665,2
114.3079671,30.49076328,8
114.3079671,30.49255991,9
114.3079671,30.49435654,1
114.3079671,30.49615317,4
114.3079671,30.4979498,2
114.3079671,30.50154306,13
114.3079671,30.50333969,17
114.3079671,30.50513632,23
114.3079671,30.50693295,14
114.3079671,30.50872958,9
114.3079671,30.51052621,43
114.3079671,30.51232284,43
114.3079671,30.51411947,33
114.3079671,30.51591611,3
114.3079671,30.51771274,6
114.3079671,30.51950937,15
114.3079671,30.521306,14
114.3079671,30.52310263,19
114.3079671,30.52669589,28
114.3079671,30.52849252,21
114.3079671,30.53388241,26
114.3079671,30.53567904,52
114.3079671,30.5392723,32
114.3079671,30.54106893,32
114.3079671,30.54466219,6
114.3079671,30.54645883,31
114.3079671,30.54825546,142
114.3079671,30.55005209,57
114.3079671,30.55184872,17
114.3079671,30.55364535,28
114.3079671,30.55544198,77
114.3079671,30.55723861,71
114.3079671,30.55903524,66
114.3079671,30.5626285,51
114.3079671,30.56442513,63
114.3079671,30.56622176,22
114.3079671,30.56981502,67
114.3079671,30.57161165,2
114.3079671,30.57340828,9
114.3079671,30.57520491,13
114.3079671,30.57700154,11
114.3079671,30.57879818,17
114.3079671,30.59496785,3
114.3079671,30.59676448,2
114.3079671,30.59856111,4
114.3079671,30.60035774,28
114.3079671,30.60215437,12
114.3079671,30.603951,28
114.3079671,30.60574763,34
114.3079671,30.60934089,28
114.3079671,30.61113753,32
114.3079671,30.61293416,31
114.3079671,30.61473079,18
114.3079671,30.61832405,25
114.3079671,30.62012068,44
114.3079671,30.62191731,71
114.3079671,30.6273072,16
114.3079671,30.62910383,53
114.3079671,30.63090046,22
114.3079671,30.63269709,32
114.3079671,30.63449372,26
114.3079671,30.63629035,28
114.3079671,30.63808698,8
114.3079671,30.63988361,65
114.3079671,30.64168025,158
114.3079671,30.64347688,76
114.3079671,30.64527351,5
114.3079671,30.64886677,28
114.3079671,30.6506634,8
114.3079671,30.65246003,53
114.3079671,30.65605329,52
114.3079671,30.65784992,21
114.3079671,30.66144318,8
114.3079671,30.66323981,2
114.3079671,30.66683307,62
114.3079671,30.6686297,2
114.3079671,30.67222296,2
114.3100513,30.46561045,8
114.3100513,30.46920371,1
114.3100513,30.47279697,34
114.3100513,30.47639023,6
114.3100513,30.47818686,13
114.3100513,30.47998349,8
114.3100513,30.48178012,1
114.3100513,30.48537339,14
114.3100513,30.48717002,12
114.3100513,30.48896665,28
114.3100513,30.49076328,12
114.3100513,30.49255991,9
114.3100513,30.49435654,22
114.3100513,30.49615317,18
114.3100513,30.4979498,8
114.3100513,30.49974643,65
114.3100513,30.50154306,18
114.3100513,30.50333969,14
114.3100513,30.50513632,16
114.3100513,30.50693295,25
114.3100513,30.50872958,18
114.3100513,30.51232284,31
114.3100513,30.51411947,19
114.3100513,30.51591611,26
114.3100513,30.51771274,13
114.3100513,30.51950937,65
114.3100513,30.521306,41
114.3100513,30.52310263,24
114.3100513,30.52489926,8
114.3100513,30.52669589,18
114.3100513,30.52849252,9
114.3100513,30.53028915,55
114.3100513,30.53208578,22
114.3100513,30.53388241,53
114.3100513,30.53567904,8
114.3100513,30.54106893,2
114.3100513,30.54645883,27
114.3100513,30.54825546,54
114.3100513,30.55005209,11
114.3100513,30.55184872,38
114.3100513,30.55364535,439
114.3100513,30.55544198,111
114.3100513,30.55723861,148
114.3100513,30.55903524,113
114.3100513,30.56083187,141
114.3100513,30.5626285,73
114.3100513,30.56442513,71
114.3100513,30.56622176,19
114.3100513,30.56801839,16
114.3100513,30.56981502,89
114.3100513,30.57161165,66
114.3100513,30.57340828,13
114.3100513,30.57520491,31
114.3100513,30.57700154,35
114.3100513,30.57879818,12
114.3100513,30.58059481,21
114.3100513,30.5859847,9
114.3100513,30.58957796,3
114.3100513,30.60035774,2
114.3100513,30.60574763,57
114.3100513,30.60754426,13
114.3100513,30.60934089,32
114.3100513,30.61113753,93
114.3100513,30.61293416,26
114.3100513,30.61473079,52
114.3100513,30.61652742,17
114.3100513,30.61832405,55
114.3100513,30.62012068,6
114.3100513,30.62191731,64
114.3100513,30.62371394,24
114.3100513,30.6273072,16
114.3100513,30.62910383,35
114.3100513,30.63090046,22
114.3100513,30.63269709,42
114.3100513,30.63629035,39
114.3100513,30.63808698,24
114.3100513,30.63988361,1
114.3100513,30.64168025,52
114.3100513,30.64347688,43
114.3100513,30.64527351,31
114.3100513,30.64707014,44
114.3100513,30.64886677,2
114.3100513,30.6506634,22
114.3100513,30.65246003,42
114.3100513,30.65425666,34
114.3100513,30.65784992,12
114.3100513,30.66144318,1
114.3121354,30.46561045,63
114.3121354,30.46920371,5
114.3121354,30.47279697,11
114.3121354,30.47639023,7
114.3121354,30.47818686,24
114.3121354,30.48178012,14
114.3121354,30.48357676,2
114.3121354,30.48896665,8
114.3121354,30.49255991,8
114.3121354,30.49615317,2
114.3121354,30.4979498,2
114.3121354,30.49974643,8
114.3121354,30.50154306,8
114.3121354,30.50333969,11
114.3121354,30.50693295,34
114.3121354,30.50872958,16
114.3121354,30.51052621,55
114.3121354,30.51232284,26
114.3121354,30.51411947,3
114.3121354,30.51591611,52
114.3121354,30.51771274,41
114.3121354,30.51950937,33
114.3121354,30.521306,24
114.3121354,30.52310263,16
114.3121354,30.52489926,14
114.3121354,30.52669589,45
114.3121354,30.52849252,16
114.3121354,30.53028915,88
114.3121354,30.53208578,3
114.3121354,30.53388241,34
114.3121354,30.53567904,18
114.3121354,30.53747567,69
114.3121354,30.5392723,76
114.3121354,30.54106893,31
114.3121354,30.54286556,15
114.3121354,30.54466219,37
114.3121354,30.54645883,26
114.3121354,30.54825546,51
114.3121354,30.55005209,55
114.3121354,30.55364535,85
114.3121354,30.55544198,92
114.3121354,30.55723861,83
114.3121354,30.55903524,37
114.3121354,30.56083187,42
114.3121354,30.5626285,26
114.3121354,30.56801839,24
114.3121354,30.57161165,15
114.3121354,30.57340828,92
114.3121354,30.57520491,47
114.3121354,30.57879818,16
114.3121354,30.58059481,19
114.3121354,30.58239144,34
114.3121354,30.60215437,2
114.3121354,30.603951,2
114.3121354,30.60574763,3
114.3121354,30.60754426,1
114.3121354,30.60934089,2
114.3121354,30.61113753,18
114.3121354,30.61293416,87
114.3121354,30.61473079,27
114.3121354,30.61652742,11
114.3121354,30.61832405,24
114.3121354,30.62012068,95
114.3121354,30.62371394,41
114.3121354,30.6273072,32
114.3121354,30.62910383,54
114.3121354,30.63090046,9
114.3121354,30.63269709,12
114.3121354,30.63449372,3
114.3121354,30.63629035,17
114.3121354,30.63808698,31
114.3121354,30.63988361,11
114.3121354,30.64168025,25
114.3121354,30.64347688,84
114.3121354,30.64527351,28
114.3121354,30.64707014,48
114.3121354,30.64886677,25
114.3121354,30.6506634,5
114.3121354,30.65246003,14
114.3121354,30.65425666,4
114.3121354,30.65784992,21
114.3121354,30.65964655,28
114.3121354,30.66144318,16
114.3121354,30.66323981,22
114.3121354,30.66503644,19
114.3121354,30.67222296,4
114.3142196,30.46740708,4
114.3142196,30.47100034,7
114.3142196,30.4745936,9
114.3142196,30.47639023,12
114.3142196,30.47998349,6
114.3142196,30.48178012,16
114.3142196,30.48357676,1
114.3142196,30.48717002,4
114.3142196,30.49076328,8
114.3142196,30.49255991,2
114.3142196,30.49435654,6
114.3142196,30.49615317,8
114.3142196,30.4979498,9
114.3142196,30.49974643,2
114.3142196,30.50154306,12
114.3142196,30.50333969,67
114.3142196,30.50513632,6
114.3142196,30.50693295,53
114.3142196,30.50872958,15
114.3142196,30.51052621,53
114.3142196,30.51232284,11
114.3142196,30.51591611,27
114.3142196,30.51771274,44
114.3142196,30.51950937,18
114.3142196,30.521306,22
114.3142196,30.52310263,43
114.3142196,30.52489926,85
114.3142196,30.52669589,63
114.3142196,30.52849252,47
114.3142196,30.53208578,83
114.3142196,30.53388241,71
114.3142196,30.53567904,66
114.3142196,30.53747567,29
114.3142196,30.54106893,93
114.3142196,30.54286556,25
114.3142196,30.54466219,42
114.3142196,30.54825546,36
114.3142196,30.55364535,92
114.3142196,30.55544198,124
114.3142196,30.55723861,86
114.3142196,30.56442513,22
114.3142196,30.56801839,61
114.3142196,30.56981502,6
114.3142196,30.57161165,16
114.3142196,30.57340828,18
114.3142196,30.57700154,138
114.3142196,30.57879818,63
114.3142196,30.58059481,27
114.3142196,30.58418807,88
114.3142196,30.5859847,23
114.3142196,30.60934089,7
114.3142196,30.61293416,12
114.3142196,30.61473079,7
114.3142196,30.61652742,9
114.3142196,30.61832405,16
114.3142196,30.62012068,51
114.3142196,30.62551057,16
114.3142196,30.6273072,9
114.3142196,30.62910383,29
114.3142196,30.63090046,51
114.3142196,30.63269709,16
114.3142196,30.63449372,5
114.3142196,30.63629035,1
114.3142196,30.63808698,25
114.3142196,30.63988361,111
114.3142196,30.64168025,5
114.3142196,30.64347688,14
114.3142196,30.64527351,26
114.3142196,30.64886677,8
114.3142196,30.6506634,15
114.3142196,30.65246003,55
114.3142196,30.65425666,81
114.3142196,30.65605329,8
114.3142196,30.65784992,19
114.3142196,30.65964655,9
114.3142196,30.66144318,7
114.3142196,30.66323981,4
114.3142196,30.66503644,64
114.3142196,30.66683307,14
114.3163038,30.46561045,4
114.3163038,30.46740708,8
114.3163038,30.46920371,16
114.3163038,30.47100034,22
114.3163038,30.47818686,8
114.3163038,30.47998349,3
114.3163038,30.48178012,2
114.3163038,30.48357676,1
114.3163038,30.48717002,4
114.3163038,30.48896665,12
114.3163038,30.49435654,4
114.3163038,30.4979498,1
114.3163038,30.49974643,18
114.3163038,30.50333969,19
114.3163038,30.50513632,9
114.3163038,30.50693295,81
114.3163038,30.51052621,6
114.3163038,30.51232284,58
114.3163038,30.51591611,36
114.3163038,30.51950937,31
114.3163038,30.52310263,16
114.3163038,30.52489926,13
114.3163038,30.52669589,25
114.3163038,30.52849252,75
114.3163038,30.53028915,58
114.3163038,30.53208578,65
114.3163038,30.53388241,38
114.3163038,30.53567904,2
114.3163038,30.53747567,85
114.3163038,30.54106893,123
114.3163038,30.54286556,35
114.3163038,30.54466219,86
114.3163038,30.54645883,73
114.3163038,30.54825546,118
114.3163038,30.55005209,199
114.3163038,30.55184872,234
114.3163038,30.55364535,123
114.3163038,30.55723861,198
114.3163038,30.56083187,7
114.3163038,30.56442513,1
114.3163038,30.56622176,1
114.3163038,30.56801839,17
114.3163038,30.56981502,6
114.3163038,30.57161165,54
114.3163038,30.57520491,42
114.3163038,30.57700154,28
114.3163038,30.57879818,117
114.3163038,30.58059481,22
114.3163038,30.58239144,14
114.3163038,30.58418807,7
114.3163038,30.5859847,14
114.3163038,30.58778133,12
114.3163038,30.58957796,12
114.3163038,30.60934089,4
114.3163038,30.61473079,6
114.3163038,30.62012068,58
114.3163038,30.62191731,12
114.3163038,30.62371394,37
114.3163038,30.62551057,42
114.3163038,30.6273072,12
114.3163038,30.62910383,6
114.3163038,30.63090046,18
114.3163038,30.63269709,11
114.3163038,30.63629035,1
114.3163038,30.63808698,18
114.3163038,30.63988361,18
114.3163038,30.64168025,84
114.3163038,30.64527351,56
114.3163038,30.64707014,29
114.3163038,30.64886677,23
114.3163038,30.6506634,9
114.3163038,30.65246003,19
114.3163038,30.65784992,1
114.3163038,30.65964655,7
114.3163038,30.66144318,6
114.3163038,30.66323981,21
114.3163038,30.66503644,42
114.3163038,30.67042633,8
114.3163038,30.67222296,7
114.3163038,30.6740196,9
114.3163038,30.67581623,6
114.3183879,30.46740708,4
114.3183879,30.46920371,8
114.3183879,30.47100034,9
114.3183879,30.47279697,22
114.3183879,30.47639023,8
114.3183879,30.48178012,11
114.3183879,30.48357676,6
114.3183879,30.48537339,4
114.3183879,30.4979498,4
114.3183879,30.49974643,16
114.3183879,30.50154306,31
114.3183879,30.50333969,116
114.3183879,30.50513632,11
114.3183879,30.50693295,77
114.3183879,30.50872958,22
114.3183879,30.51232284,63
114.3183879,30.51411947,14
114.3183879,30.51591611,44
114.3183879,30.51771274,18
114.3183879,30.521306,58
114.3183879,30.52310263,39
114.3183879,30.52489926,57
114.3183879,30.52849252,37
114.3183879,30.53028915,32
114.3183879,30.53208578,66
114.3183879,30.53567904,22
114.3183879,30.53747567,61
114.3183879,30.5392723,63
114.3183879,30.54286556,29
114.3183879,30.54466219,56
114.3183879,30.54645883,141
114.3183879,30.54825546,213
114.3183879,30.55005209,53
114.3183879,30.55184872,76
114.3183879,30.55364535,252
114.3183879,30.55723861,52
114.3183879,30.55903524,16
114.3183879,30.56981502,6
114.3183879,30.57161165,36
114.3183879,30.57340828,66
114.3183879,30.57520491,115
114.3183879,30.57700154,59
114.3183879,30.57879818,148
114.3183879,30.58059481,124
114.3183879,30.58239144,44
114.3183879,30.58418807,34
114.3183879,30.5859847,45
114.3183879,30.58778133,1
114.3183879,30.58957796,8
114.3183879,30.59137459,15
114.3183879,30.59496785,6
114.3183879,30.61113753,2
114.3183879,30.61473079,8
114.3183879,30.61652742,2
114.3183879,30.62012068,2
114.3183879,30.62191731,6
114.3183879,30.62551057,14
114.3183879,30.6273072,22
114.3183879,30.63090046,8
114.3183879,30.63269709,12
114.3183879,30.63808698,6
114.3183879,30.63988361,19
114.3183879,30.64347688,39
114.3183879,30.64527351,72
114.3183879,30.64707014,8
114.3183879,30.64886677,6
114.3183879,30.6506634,16
114.3183879,30.65246003,41
114.3183879,30.65425666,14
114.3183879,30.65605329,37
114.3183879,30.65784992,79
114.3183879,30.65964655,48
114.3183879,30.66144318,21
114.3183879,30.66323981,5
114.3183879,30.66503644,2
114.3183879,30.67042633,4
114.3183879,30.67222296,1
114.3183879,30.6740196,7
114.3183879,30.67581623,6
114.3204721,30.46740708,8
114.3204721,30.47100034,28
114.3204721,30.47279697,5
114.3204721,30.4745936,2
114.3204721,30.47639023,8
114.3204721,30.47818686,7
114.3204721,30.47998349,14
114.3204721,30.48178012,5
114.3204721,30.48357676,3
114.3204721,30.48537339,4
114.3204721,30.48717002,8
114.3204721,30.49076328,2
114.3204721,30.49255991,6
114.3204721,30.49435654,8
114.3204721,30.49615317,22
114.3204721,30.4979498,14
114.3204721,30.49974643,38
114.3204721,30.50154306,47
114.3204721,30.50333969,37
114.3204721,30.50513632,37
114.3204721,30.50693295,73
114.3204721,30.51232284,58
114.3204721,30.51411947,56
114.3204721,30.51591611,26
114.3204721,30.51771274,19
114.3204721,30.51950937,18
114.3204721,30.52489926,42
114.3204721,30.52669589,52
114.3204721,30.52849252,53
114.3204721,30.53028915,17
114.3204721,30.53208578,85
114.3204721,30.53388241,82
114.3204721,30.53567904,63
114.3204721,30.53747567,75
114.3204721,30.54106893,122
114.3204721,30.54286556,124
114.3204721,30.54466219,45
114.3204721,30.54825546,181
114.3204721,30.55005209,16
114.3204721,30.55184872,14
114.3204721,30.55544198,145
114.3204721,30.55903524,51
114.3204721,30.56801839,3
114.3204721,30.56981502,2
114.3204721,30.57161165,8
114.3204721,30.57340828,8
114.3204721,30.57700154,37
114.3204721,30.57879818,66
114.3204721,30.58059481,49
114.3204721,30.58239144,224
114.3204721,30.58418807,38
114.3204721,30.5859847,22
114.3204721,30.58957796,8
114.3204721,30.59137459,25
114.3204721,30.59317122,7
114.3204721,30.59496785,22
114.3204721,30.603951,3
114.3204721,30.60574763,1
114.3204721,30.61293416,2
114.3204721,30.61652742,14
114.3204721,30.61832405,38
114.3204721,30.62191731,4
114.3204721,30.62551057,2
114.3204721,30.6273072,12
114.3204721,30.62910383,4
114.3204721,30.63090046,2
114.3204721,30.63269709,8
114.3204721,30.63449372,6
114.3204721,30.63629035,37
114.3204721,30.63808698,29
114.3204721,30.63988361,1
114.3204721,30.64168025,12
114.3204721,30.64347688,82
114.3204721,30.64707014,6
114.3204721,30.64886677,41
114.3204721,30.65246003,55
114.3204721,30.65425666,7
114.3204721,30.65605329,6
114.3204721,30.65784992,11
114.3204721,30.65964655,19
114.3204721,30.66144318,24
114.3204721,30.66323981,44
114.3204721,30.66503644,21
114.3204721,30.66683307,8
114.3204721,30.6686297,5
114.3204721,30.67042633,38
114.3204721,30.6740196,33
114.3225563,30.46920371,8
114.3225563,30.47279697,3
114.3225563,30.47998349,7
114.3225563,30.48178012,4
114.3225563,30.49076328,12
114.3225563,30.49615317,7
114.3225563,30.4979498,19
114.3225563,30.49974643,25
114.3225563,30.50154306,4
114.3225563,30.50333969,44
114.3225563,30.50513632,15
114.3225563,30.50872958,261
114.3225563,30.51052621,11
114.3225563,30.51232284,15
114.3225563,30.51411947,9
114.3225563,30.51591611,29
114.3225563,30.51771274,53
114.3225563,30.521306,47
114.3225563,30.52310263,38
114.3225563,30.52489926,7
114.3225563,30.52669589,24
114.3225563,30.52849252,82
114.3225563,30.53028915,61
114.3225563,30.53208578,31
114.3225563,30.53388241,29
114.3225563,30.53567904,27
114.3225563,30.53747567,88
114.3225563,30.5392723,134
114.3225563,30.54106893,54
114.3225563,30.54286556,38
114.3225563,30.54825546,267
114.3225563,30.55005209,116
114.3225563,30.55364535,58
114.3225563,30.55544198,16
114.3225563,30.56442513,19
114.3225563,30.56981502,2
114.3225563,30.57161165,1
114.3225563,30.57340828,11
114.3225563,30.57520491,26
114.3225563,30.57700154,81
114.3225563,30.57879818,28
114.3225563,30.58059481,176
114.3225563,30.58239144,38
114.3225563,30.58418807,133
114.3225563,30.58778133,26
114.3225563,30.59137459,8
114.3225563,30.59496785,8
114.3225563,30.59676448,57
114.3225563,30.59856111,1
114.3225563,30.603951,9
114.3225563,30.61293416,3
114.3225563,30.62551057,8
114.3225563,30.63090046,12
114.3225563,30.63269709,38
114.3225563,30.63629035,97
114.3225563,30.63988361,115
114.3225563,30.64168025,23
114.3225563,30.64347688,32
114.3225563,30.64527351,12
114.3225563,30.64707014,11
114.3225563,30.64886677,18
114.3225563,30.6506634,32
114.3225563,30.65425666,11
114.3225563,30.65605329,39
114.3225563,30.65784992,16
114.3225563,30.65964655,28
114.3225563,30.66144318,1
114.3225563,30.66503644,11
114.3225563,30.66683307,13
114.3225563,30.6686297,8
114.3225563,30.67042633,53
114.3225563,30.67222296,14
114.3246404,30.46740708,16
114.3246404,30.46920371,6
114.3246404,30.47100034,18
114.3246404,30.47279697,14
114.3246404,30.4745936,1
114.3246404,30.47998349,6
114.3246404,30.48178012,2
114.3246404,30.48357676,1
114.3246404,30.48537339,8
114.3246404,30.48717002,3
114.3246404,30.48896665,3
114.3246404,30.49076328,2
114.3246404,30.49255991,35
114.3246404,30.49615317,19
114.3246404,30.4979498,133
114.3246404,30.49974643,118
114.3246404,30.50154306,49
114.3246404,30.50333969,76
114.3246404,30.50513632,37
114.3246404,30.50693295,115
114.3246404,30.50872958,34
114.3246404,30.51052621,45
114.3246404,30.51411947,7
114.3246404,30.51591611,19
114.3246404,30.51950937,12
114.3246404,30.52310263,23
114.3246404,30.52489926,25
114.3246404,30.52669589,32
114.3246404,30.52849252,15
114.3246404,30.53028915,94
114.3246404,30.53388241,71
114.3246404,30.53747567,93
114.3246404,30.54106893,83
114.3246404,30.54286556,134
114.3246404,30.54466219,78
114.3246404,30.54645883,138
114.3246404,30.54825546,17
114.3246404,30.55005209,22
114.3246404,30.55184872,172
114.3246404,30.55364535,34
114.3246404,30.55544198,13
114.3246404,30.55903524,54
114.3246404,30.57340828,3
114.3246404,30.57520491,8
114.3246404,30.57700154,145
114.3246404,30.58239144,119
114.3246404,30.58418807,118
114.3246404,30.5859847,81
114.3246404,30.58778133,59
114.3246404,30.58957796,23
114.3246404,30.59137459,33
114.3246404,30.59317122,12
114.3246404,30.59496785,9
114.3246404,30.59676448,4
114.3246404,30.59856111,128
114.3246404,30.60035774,8
114.3246404,30.60215437,17
114.3246404,30.62371394,2
114.3246404,30.6273072,12
114.3246404,30.63269709,12
114.3246404,30.63449372,71
114.3246404,30.63629035,16
114.3246404,30.63808698,32
114.3246404,30.63988361,153
114.3246404,30.64168025,25
114.3246404,30.64347688,13
114.3246404,30.64527351,51
114.3246404,30.64707014,59
114.3246404,30.6506634,32
114.3246404,30.65246003,8
114.3246404,30.65425666,51
114.3246404,30.65605329,47
114.3246404,30.65784992,6
114.3246404,30.65964655,15
114.3246404,30.66323981,4
114.3246404,30.66503644,2
114.3246404,30.66683307,26
114.3246404,30.6686297,18
114.3246404,30.67042633,1
114.3246404,30.67222296,29
114.3246404,30.6740196,6
114.3267246,30.46201719,6
114.3267246,30.46740708,18
114.3267246,30.46920371,8
114.3267246,30.47639023,2
114.3267246,30.48537339,6
114.3267246,30.48717002,8
114.3267246,30.48896665,16
114.3267246,30.49255991,12
114.3267246,30.49615317,8
114.3267246,30.50154306,6
114.3267246,30.50333969,58
114.3267246,30.50513632,9
114.3267246,30.50693295,4
114.3267246,30.50872958,13
114.3267246,30.51232284,33
114.3267246,30.51411947,8
114.3267246,30.51591611,31
114.3267246,30.51771274,15
114.3267246,30.51950937,25
114.3267246,30.521306,18
114.3267246,30.52310263,23
114.3267246,30.52849252,31
114.3267246,30.53388241,78
114.3267246,30.53567904,145
114.3267246,30.53747567,163
114.3267246,30.5392723,144
114.3267246,30.54106893,87
114.3267246,30.54286556,34
114.3267246,30.54466219,51
114.3267246,30.54645883,95
114.3267246,30.54825546,31
114.3267246,30.55005209,26
114.3267246,30.55184872,91
114.3267246,30.55544198,137
114.3267246,30.55723861,71
114.3267246,30.56083187,27
114.3267246,30.5626285,21
114.3267246,30.56622176,2
114.3267246,30.57340828,3
114.3267246,30.57520491,16
114.3267246,30.57700154,39
114.3267246,30.57879818,179
114.3267246,30.58059481,162
114.3267246,30.58239144,136
114.3267246,30.58418807,97
114.3267246,30.5859847,76
114.3267246,30.58778133,43
114.3267246,30.58957796,58
114.3267246,30.59137459,96
114.3267246,30.59317122,49
114.3267246,30.59496785,15
114.3267246,30.59676448,49
114.3267246,30.59856111,13
114.3267246,30.60035774,23
114.3267246,30.63269709,8
114.3267246,30.63449372,52
114.3267246,30.63629035,18
114.3267246,30.63808698,4
114.3267246,30.63988361,18
114.3267246,30.64168025,8
114.3267246,30.64347688,22
114.3267246,30.64527351,14
114.3267246,30.64707014,2
114.3267246,30.64886677,24
114.3267246,30.6506634,16
114.3267246,30.65246003,13
114.3267246,30.65425666,71
114.3267246,30.65605329,42
114.3267246,30.65784992,7
114.3267246,30.65964655,17
114.3267246,30.66144318,3
114.3267246,30.66323981,21
114.3267246,30.66503644,45
114.3267246,30.66683307,23
114.3267246,30.6686297,77
114.3267246,30.67042633,7
114.3267246,30.67222296,3
114.3288088,30.47279697,8
114.3288088,30.4745936,2
114.3288088,30.48178012,7
114.3288088,30.48357676,1
114.3288088,30.48537339,4
114.3288088,30.48717002,6
114.3288088,30.49255991,21
114.3288088,30.49435654,14
114.3288088,30.4979498,11
114.3288088,30.49974643,4
114.3288088,30.50333969,25
114.3288088,30.50513632,4
114.3288088,30.50872958,42
114.3288088,30.51052621,4
114.3288088,30.51232284,13
114.3288088,30.51411947,26
114.3288088,30.51591611,25
114.3288088,30.51771274,42
114.3288088,30.51950937,28
114.3288088,30.521306,24
114.3288088,30.52310263,81
114.3288088,30.52489926,25
114.3288088,30.52669589,12
114.3288088,30.52849252,11
114.3288088,30.53028915,31
114.3288088,30.53208578,21
114.3288088,30.53388241,222
114.3288088,30.53747567,46
114.3288088,30.5392723,25
114.3288088,30.54106893,78
114.3288088,30.54286556,21
114.3288088,30.54466219,79
114.3288088,30.54825546,18
114.3288088,30.55005209,33
114.3288088,30.55184872,12
114.3288088,30.55364535,22
114.3288088,30.55544198,146
114.3288088,30.55723861,71
114.3288088,30.55903524,18
114.3288088,30.56083187,68
114.3288088,30.5626285,65
114.3288088,30.56442513,2
114.3288088,30.56801839,2
114.3288088,30.57340828,3
114.3288088,30.57520491,13
114.3288088,30.57700154,33
114.3288088,30.57879818,46
114.3288088,30.58239144,97
114.3288088,30.58418807,67
114.3288088,30.5859847,57
114.3288088,30.58778133,88
114.3288088,30.58957796,125
114.3288088,30.59496785,192
114.3288088,30.59856111,4
114.3288088,30.60035774,2
114.3288088,30.603951,2
114.3288088,30.63090046,14
114.3288088,30.63269709,143
114.3288088,30.63629035,169
114.3288088,30.63808698,32
114.3288088,30.63988361,34
114.3288088,30.64168025,13
114.3288088,30.64347688,49
114.3288088,30.64527351,47
114.3288088,30.64707014,5
114.3288088,30.64886677,11
114.3288088,30.6506634,22
114.3288088,30.65246003,4
114.3288088,30.65425666,1
114.3288088,30.65784992,25
114.3288088,30.66144318,6
114.3288088,30.66323981,35
114.3288088,30.66503644,45
114.3288088,30.66683307,55
114.3288088,30.6686297,151
114.3288088,30.67042633,72
114.3288088,30.67222296,4
114.330893,30.46022056,4
114.330893,30.46201719,12
114.330893,30.4745936,13
114.330893,30.47639023,83
114.330893,30.47818686,2
114.330893,30.48178012,9
114.330893,30.48357676,7
114.330893,30.49076328,36
114.330893,30.49255991,8
114.330893,30.49435654,15
114.330893,30.49615317,21
114.330893,30.4979498,28
114.330893,30.49974643,22
114.330893,30.50154306,6
114.330893,30.50333969,54
114.330893,30.50513632,29
114.330893,30.50693295,24
114.330893,30.50872958,36
114.330893,30.51052621,13
114.330893,30.51591611,2
114.330893,30.51771274,38
114.330893,30.51950937,6
114.330893,30.52310263,16
114.330893,30.52669589,46
114.330893,30.53028915,29
114.330893,30.53208578,46
114.330893,30.53388241,146
114.330893,30.53567904,34
114.330893,30.53747567,36
114.330893,30.54106893,34
114.330893,30.54286556,11
114.330893,30.54466219,25
114.330893,30.54645883,51
114.330893,30.55005209,18
114.330893,30.55184872,42
114.330893,30.55364535,16
114.330893,30.55544198,69
114.330893,30.56083187,78
114.330893,30.5626285,72
114.330893,30.56442513,8
114.330893,30.57161165,5
114.330893,30.57340828,3
114.330893,30.57520491,25
114.330893,30.57700154,23
114.330893,30.58059481,68
114.330893,30.58239144,113
114.330893,30.58418807,113
114.330893,30.5859847,61
114.330893,30.58778133,112
114.330893,30.58957796,44
114.330893,30.59137459,33
114.330893,30.59317122,32
114.330893,30.59496785,17
114.330893,30.59676448,149
114.330893,30.59856111,36
114.330893,30.60035774,13
114.330893,30.60215437,28
114.330893,30.603951,21
114.330893,30.60574763,14
